State,District,Year,Quarter,Amount,Insurance_Count
Gujarat,Morbi,2022,1,333103.0,207
Gujarat,Anand,2022,2,546286.0,358
Gujarat,Jamnagar,2022,2,611771.0,450
Gujarat,Devbhumi Dwarka,2022,2,176830.0,132
Gujarat,Rajkot,2022,2,1248141.0,879
Gujarat,Aravallis,2022,2,230921.0,135
Gujarat,Chhotaudepur,2022,2,68263.0,56
Gujarat,Botad,2022,2,104941.0,76
Gujarat,Bharuch,2022,2,1226599.0,848
Gujarat,Bhavnagar,2022,2,696335.0,601
Gujarat,Junagadh,2022,2,365897.0,240
Gujarat,Mahesana,2022,2,823387.0,545
Gujarat,The Dangs,2022,2,23712.0,20
Gujarat,Kheda,2022,2,384083.0,296
Gujarat,Surat,2022,2,6420167.0,6127
Gujarat,Porbandar,2022,2,200202.0,140
Gujarat,Gandhinagar,2022,2,1513678.0,985
Gujarat,Panch Mahals,2022,2,352238.0,357
Gujarat,Narmada,2022,2,106890.0,51
Gujarat,Gir Somnath,2022,2,213967.0,125
Gujarat,Valsad,2022,2,1455802.0,1079
Gujarat,Mahisagar,2022,2,107730.0,86
Gujarat,Sabar Kantha,2022,2,378335.0,227
Gujarat,Tapi,2022,2,245318.0,118
Gujarat,Vadodara,2022,2,2192046.0,1538
Gujarat,Banas Kantha,2022,2,724979.0,597
Gujarat,Amreli,2022,2,191259.0,170
Gujarat,Ahmadabad,2022,2,8565312.0,6962
Gujarat,Dohad,2022,2,172030.0,156
Gujarat,Navsari,2022,2,499586.0,319
Gujarat,Patan,2022,2,251468.0,205
Gujarat,Kachchh,2022,2,1371510.0,1071
Gujarat,Surendranagar,2022,2,222858.0,176
Gujarat,Morbi,2022,2,398424.0,256
Gujarat,Anand,2022,3,585701.0,391
Gujarat,Jamnagar,2022,3,638239.0,473
Gujarat,Devbhumi Dwarka,2022,3,270002.0,149
Gujarat,Rajkot,2022,3,1436547.0,1093
Gujarat,Aravallis,2022,3,277069.0,214
Gujarat,Chhotaudepur,2022,3,69347.0,60
Gujarat,Botad,2022,3,114553.0,82
Gujarat,Bharuch,2022,3,1429310.0,1082
Gujarat,Bhavnagar,2022,3,791631.0,696
Gujarat,Junagadh,2022,3,426086.0,273
Gujarat,Mahesana,2022,3,878635.0,626
Gujarat,The Dangs,2022,3,47702.0,20
Gujarat,Kheda,2022,3,482085.0,372
Gujarat,Surat,2022,3,7491198.0,7447
Gujarat,Porbandar,2022,3,344387.0,200
Gujarat,Gandhinagar,2022,3,1828271.0,1356
Gujarat,Panch Mahals,2022,3,319199.0,294
Gujarat,Narmada,2022,3,132636.0,88
Gujarat,Gir Somnath,2022,3,223630.0,166
Gujarat,Valsad,2022,3,1699968.0,1327
Gujarat,Mahisagar,2022,3,120980.0,101
Gujarat,Sabar Kantha,2022,3,445646.0,333
Gujarat,Tapi,2022,3,288593.0,136
Gujarat,Vadodara,2022,3,2630678.0,1983
Gujarat,Banas Kantha,2022,3,893785.0,735
Gujarat,Amreli,2022,3,276929.0,207
Gujarat,Ahmadabad,2022,3,9788819.0,8499
Gujarat,Dohad,2022,3,262749.0,202
Gujarat,Navsari,2022,3,485373.0,322
Gujarat,Patan,2022,3,428067.0,321
Gujarat,Kachchh,2022,3,1786596.0,1501
Gujarat,Surendranagar,2022,3,356327.0,277
Gujarat,Morbi,2022,3,306489.0,276
Gujarat,Anand,2022,4,941848.0,584
Gujarat,Jamnagar,2022,4,858011.0,627
Gujarat,Devbhumi Dwarka,2022,4,329270.0,166
Gujarat,Rajkot,2022,4,2034588.0,1428
Gujarat,Aravallis,2022,4,433584.0,234
Gujarat,Chhotaudepur,2022,4,121159.0,77
Gujarat,Botad,2022,4,181421.0,116
Gujarat,Bharuch,2022,4,2134893.0,1522
Gujarat,Bhavnagar,2022,4,972237.0,689
Gujarat,Junagadh,2022,4,661766.0,351
Gujarat,Mahesana,2022,4,1221962.0,837
Gujarat,The Dangs,2022,4,61664.0,33
Gujarat,Kheda,2022,4,732511.0,498
Gujarat,Surat,2022,4,8864843.0,7288
Gujarat,Porbandar,2022,4,310088.0,223
Gujarat,Gandhinagar,2022,4,2507697.0,1681
Gujarat,Panch Mahals,2022,4,778503.0,456
Gujarat,Narmada,2022,4,157202.0,93
Gujarat,Gir Somnath,2022,4,395364.0,204
Gujarat,Valsad,2022,4,2409645.0,1666
Gujarat,Mahisagar,2022,4,296545.0,146
Gujarat,Sabar Kantha,2022,4,611465.0,427
Gujarat,Tapi,2022,4,406033.0,196
Gujarat,Vadodara,2022,4,3669216.0,2574
Gujarat,Banas Kantha,2022,4,1117875.0,806
Gujarat,Amreli,2022,4,497418.0,278
Gujarat,Ahmadabad,2022,4,12572383.0,9650
Gujarat,Dohad,2022,4,449458.0,281
Gujarat,Navsari,2022,4,1000148.0,514
Gujarat,Patan,2022,4,550900.0,366
Gujarat,Kachchh,2022,4,2267368.0,1696
Gujarat,Surendranagar,2022,4,525176.0,326
Gujarat,Morbi,2022,4,557084.0,385
Gujarat,Anand,2023,1,752250.0,431
Gujarat,Jamnagar,2023,1,797706.0,499
Gujarat,Devbhumi Dwarka,2023,1,214168.0,93
Gujarat,Rajkot,2023,1,2385641.0,1601
Gujarat,Aravallis,2023,1,388648.0,203
Gujarat,Chhotaudepur,2023,1,165912.0,44
Gujarat,Botad,2023,1,174788.0,95
Gujarat,Bharuch,2023,1,1826288.0,1216
Gujarat,Bhavnagar,2023,1,955529.0,657
Gujarat,Junagadh,2023,1,631159.0,291
Gujarat,Mahesana,2023,1,1242341.0,622
Gujarat,The Dangs,2023,1,93504.0,37
Gujarat,Kheda,2023,1,617685.0,413
Gujarat,Surat,2023,1,9641022.0,8426
Gujarat,Porbandar,2023,1,306923.0,208
Gujarat,Gandhinagar,2023,1,2310699.0,1288
Gujarat,Panch Mahals,2023,1,554587.0,339
Gujarat,Narmada,2023,1,141909.0,73
Gujarat,Gir Somnath,2023,1,249736.0,143
Gujarat,Valsad,2023,1,2301774.0,1434
Gujarat,Mahisagar,2023,1,159032.0,80
Gujarat,Sabar Kantha,2023,1,459798.0,277
Gujarat,Tapi,2023,1,339021.0,150
Gujarat,Vadodara,2023,1,3124485.0,1954
Gujarat,Banas Kantha,2023,1,1111894.0,608
Gujarat,Amreli,2023,1,240548.0,130
Gujarat,Ahmadabad,2023,1,11389837.0,8530
Gujarat,Dohad,2023,1,354806.0,213
Gujarat,Navsari,2023,1,694293.0,365
Gujarat,Patan,2023,1,354916.0,243
Gujarat,Kachchh,2023,1,1898195.0,1315
Gujarat,Surendranagar,2023,1,482354.0,292
Gujarat,Morbi,2023,1,576246.0,330
Gujarat,Anand,2023,2,903873.0,461
Gujarat,Jamnagar,2023,2,839559.0,568
Gujarat,Devbhumi Dwarka,2023,2,193968.0,117
Gujarat,Rajkot,2023,2,2477120.0,1718
Gujarat,Aravallis,2023,2,272584.0,169
Gujarat,Chhotaudepur,2023,2,125590.0,59
Gujarat,Botad,2023,2,104766.0,98
Gujarat,Bharuch,2023,2,1801068.0,1114
Gujarat,Bhavnagar,2023,2,873266.0,767
Gujarat,Junagadh,2023,2,478868.0,323
Gujarat,Mahesana,2023,2,1215625.0,666
Gujarat,The Dangs,2023,2,79481.0,29
Gujarat,Kheda,2023,2,649135.0,403
Gujarat,Surat,2023,2,8153676.0,6993
Gujarat,Porbandar,2023,2,274885.0,191
Gujarat,Gandhinagar,2023,2,2467953.0,1496
Gujarat,Panch Mahals,2023,2,459266.0,315
Gujarat,Narmada,2023,2,151634.0,80
Gujarat,Gir Somnath,2023,2,281497.0,166
Gujarat,Valsad,2023,2,2277522.0,1427
Gujarat,Mahisagar,2023,2,162140.0,83
Gujarat,Sabar Kantha,2023,2,432201.0,278
Gujarat,Tapi,2023,2,263468.0,128
Gujarat,Vadodara,2023,2,3482569.0,2055
Gujarat,Banas Kantha,2023,2,1193324.0,690
Gujarat,Amreli,2023,2,282052.0,134
Gujarat,Ahmadabad,2023,2,11920370.0,9078
Gujarat,Dohad,2023,2,327688.0,218
Gujarat,Navsari,2023,2,729752.0,380
Gujarat,Patan,2023,2,453384.0,304
Gujarat,Kachchh,2023,2,1915160.0,1366
Gujarat,Surendranagar,2023,2,541385.0,287
Gujarat,Morbi,2023,2,469266.0,323
Gujarat,Anand,2023,3,905466.0,528
Gujarat,Jamnagar,2023,3,1222855.0,877
Gujarat,Devbhumi Dwarka,2023,3,482220.0,254
Gujarat,Rajkot,2023,3,3157047.0,2289
Gujarat,Aravallis,2023,3,468442.0,273
Gujarat,Chhotaudepur,2023,3,201432.0,91
Gujarat,Botad,2023,3,282914.0,141
Gujarat,Bharuch,2023,3,2345201.0,1777
Gujarat,Bhavnagar,2023,3,1299978.0,1099
Gujarat,Junagadh,2023,3,1329975.0,887
Gujarat,Mahesana,2023,3,1537376.0,902
Gujarat,The Dangs,2023,3,101069.0,38
Gujarat,Kheda,2023,3,922252.0,532
Gujarat,Surat,2023,3,13249715.0,13306
Gujarat,Porbandar,2023,3,404716.0,260
Gujarat,Gandhinagar,2023,3,3606515.0,2270
Gujarat,Panch Mahals,2023,3,636651.0,404
Gujarat,Narmada,2023,3,222526.0,110
Gujarat,Gir Somnath,2023,3,537433.0,313
Gujarat,Valsad,2023,3,2584154.0,1912
Gujarat,Mahisagar,2023,3,264209.0,132
Gujarat,Sabar Kantha,2023,3,760281.0,439
Gujarat,Tapi,2023,3,579048.0,293
Gujarat,Vadodara,2023,3,3955251.0,2630
Gujarat,Banas Kantha,2023,3,1540747.0,940
Gujarat,Amreli,2023,3,385726.0,200
Gujarat,Ahmadabad,2023,3,16204152.0,13645
Gujarat,Dohad,2023,3,573684.0,346
Gujarat,Navsari,2023,3,1123974.0,622
Gujarat,Patan,2023,3,710409.0,517
Gujarat,Kachchh,2023,3,2799676.0,2111
Gujarat,Surendranagar,2023,3,740792.0,442
Gujarat,Morbi,2023,3,632199.0,469
Gujarat,Anand,2023,4,1027082.0,581
Gujarat,Jamnagar,2023,4,1051194.0,666
Gujarat,Devbhumi Dwarka,2023,4,402737.0,182
Gujarat,Rajkot,2023,4,3364383.0,2109
Gujarat,Aravallis,2023,4,515049.0,291
Gujarat,Chhotaudepur,2023,4,135045.0,75
Gujarat,Botad,2023,4,255023.0,117
Gujarat,Bharuch,2023,4,2901972.0,1750
Gujarat,Bhavnagar,2023,4,1371224.0,971
Gujarat,Junagadh,2023,4,879478.0,416
Gujarat,Mahesana,2023,4,1765324.0,952
Gujarat,The Dangs,2023,4,83962.0,31
Gujarat,Kheda,2023,4,992219.0,516
Gujarat,Surat,2023,4,11477882.0,8196
Gujarat,Porbandar,2023,4,346340.0,222
Gujarat,Gandhinagar,2023,4,3618581.0,1952
Gujarat,Panch Mahals,2023,4,899552.0,489
Gujarat,Narmada,2023,4,271738.0,100
Gujarat,Gir Somnath,2023,4,417003.0,219
Gujarat,Valsad,2023,4,3301560.0,2030
Gujarat,Mahisagar,2023,4,294549.0,149
Gujarat,Sabar Kantha,2023,4,789645.0,419
Gujarat,Tapi,2023,4,540519.0,232
Gujarat,Vadodara,2023,4,4865088.0,2756
Gujarat,Banas Kantha,2023,4,1817338.0,955
Gujarat,Amreli,2023,4,506106.0,261
Gujarat,Ahmadabad,2023,4,16047139.0,10344
Gujarat,Dohad,2023,4,503495.0,365
Gujarat,Navsari,2023,4,1131620.0,494
Gujarat,Patan,2023,4,716029.0,411
Gujarat,Kachchh,2023,4,2767311.0,1972
Gujarat,Surendranagar,2023,4,865094.0,439
Gujarat,Morbi,2023,4,814165.0,466
Haryana,Yamunanagar,2020,2,18968.0,91
Haryana,Sonipat,2020,2,43359.0,210
Haryana,Jind,2020,2,8495.0,32
Haryana,Rohtak,2020,2,27796.0,127
Haryana,Faridabad,2020,2,189308.0,1051
Haryana,Mahendragarh,2020,2,23269.0,94
Haryana,Hisar,2020,2,36813.0,191
Haryana,Karnal,2020,2,52030.0,303
Haryana,Fatehabad,2020,2,5143.0,21
Haryana,Palwal,2020,2,28921.0,130
Haryana,Charkhi Dadri,2020,2,7053.0,29
Haryana,Ambala,2020,2,43269.0,191
Haryana,Rewari,2020,2,69983.0,343
Haryana,Panchkula,2020,2,22019.0,110
Haryana,Bhiwani,2020,2,19585.0,83
Haryana,Sirsa,2020,2,14945.0,75
Haryana,Mewat,2020,2,7908.0,31
Haryana,Panipat,2020,2,53337.0,297
Haryana,Gurugram,2020,2,438481.0,2571
Haryana,Kaithal,2020,2,9656.0,43
Haryana,Kurukshetra,2020,2,19177.0,94
Haryana,Jhajjar,2020,2,40299.0,204
Haryana,Yamunanagar,2020,3,42759.0,142
Haryana,Sonipat,2020,3,77076.0,278
Haryana,Jind,2020,3,46196.0,150
Haryana,Rohtak,2020,3,35802.0,130
Haryana,Faridabad,2020,3,297042.0,1144
Haryana,Mahendragarh,2020,3,61501.0,237
Haryana,Hisar,2020,3,114981.0,361
Haryana,Karnal,2020,3,63907.0,232
Haryana,Fatehabad,2020,3,26433.0,86
Haryana,Palwal,2020,3,65067.0,258
Haryana,Charkhi Dadri,2020,3,12075.0,42
Haryana,Ambala,2020,3,56775.0,198
Haryana,Rewari,2020,3,135250.0,483
Haryana,Panchkula,2020,3,41974.0,140
Haryana,Bhiwani,2020,3,68318.0,204
Haryana,Sirsa,2020,3,36793.0,123
Haryana,Mewat,2020,3,27001.0,129
Haryana,Panipat,2020,3,79561.0,296
Haryana,Gurugram,2020,3,454846.0,1999
Haryana,Kaithal,2020,3,27034.0,111
Haryana,Kurukshetra,2020,3,43794.0,154
Haryana,Jhajjar,2020,3,70683.0,242
Haryana,Yamunanagar,2020,4,119098.0,129
Haryana,Sonipat,2020,4,304138.0,357
Haryana,Jind,2020,4,100629.0,142
Haryana,Rohtak,2020,4,192791.0,230
Haryana,Faridabad,2020,4,1022011.0,1370
Haryana,Mahendragarh,2020,4,184572.0,271
Haryana,Hisar,2020,4,243421.0,374
Haryana,Karnal,2020,4,141312.0,220
Haryana,Fatehabad,2020,4,65087.0,109
Haryana,Palwal,2020,4,205874.0,295
Haryana,Charkhi Dadri,2020,4,60044.0,64
Haryana,Ambala,2020,4,155468.0,146
Haryana,Rewari,2020,4,442173.0,639
Haryana,Panchkula,2020,4,98899.0,127
Haryana,Bhiwani,2020,4,204503.0,257
Haryana,Sirsa,2020,4,73566.0,112
Haryana,Mewat,2020,4,106280.0,157
Haryana,Panipat,2020,4,148352.0,265
Haryana,Gurugram,2020,4,1626450.0,2380
Haryana,Kaithal,2020,4,68122.0,107
Haryana,Kurukshetra,2020,4,87224.0,139
Haryana,Jhajjar,2020,4,324264.0,393
Haryana,Yamunanagar,2021,1,104493.0,184
Haryana,Sonipat,2021,1,389233.0,493
Haryana,Jind,2021,1,138364.0,231
Haryana,Rohtak,2021,1,284433.0,312
Haryana,Faridabad,2021,1,1250394.0,1845
Haryana,Mahendragarh,2021,1,221897.0,303
Haryana,Hisar,2021,1,324109.0,499
Haryana,Karnal,2021,1,211754.0,339
Haryana,Fatehabad,2021,1,81821.0,125
Haryana,Palwal,2021,1,239181.0,386
Haryana,Charkhi Dadri,2021,1,60263.0,95
Haryana,Ambala,2021,1,181616.0,214
Haryana,Rewari,2021,1,485758.0,757
Haryana,Panchkula,2021,1,122780.0,155
Haryana,Bhiwani,2021,1,214493.0,282
Haryana,Sirsa,2021,1,106173.0,188
Haryana,Mewat,2021,1,148542.0,176
Haryana,Panipat,2021,1,245026.0,428
Haryana,Gurugram,2021,1,2003697.0,3377
Haryana,Kaithal,2021,1,99001.0,126
Haryana,Kurukshetra,2021,1,112407.0,206
Haryana,Jhajjar,2021,1,272445.0,317
Haryana,Yamunanagar,2021,2,192920.0,232
Haryana,Sonipat,2021,2,843265.0,739
Haryana,Jind,2021,2,242044.0,250
Haryana,Rohtak,2021,2,488282.0,463
Haryana,Faridabad,2021,2,1330963.0,1707
Haryana,Mahendragarh,2021,2,622610.0,502
Haryana,Hisar,2021,2,636895.0,683
Haryana,Karnal,2021,2,293629.0,386
Haryana,Fatehabad,2021,2,163244.0,172
Haryana,Palwal,2021,2,360453.0,396
Haryana,Charkhi Dadri,2021,2,148579.0,136
Haryana,Ambala,2021,2,229972.0,225
Haryana,Rewari,2021,2,900929.0,1001
Haryana,Panchkula,2021,2,249180.0,237
Haryana,Bhiwani,2021,2,442945.0,424
Haryana,Sirsa,2021,2,202173.0,221
Haryana,Mewat,2021,2,118123.0,182
Haryana,Panipat,2021,2,396928.0,457
Haryana,Gurugram,2021,2,2521099.0,3238
Haryana,Kaithal,2021,2,192044.0,204
Haryana,Kurukshetra,2021,2,196915.0,204
Haryana,Jhajjar,2021,2,499261.0,457
Haryana,Yamunanagar,2021,3,210209.0,245
Haryana,Sonipat,2021,3,772054.0,673
Haryana,Jind,2021,3,279378.0,272
Haryana,Rohtak,2021,3,484147.0,431
Haryana,Faridabad,2021,3,1608197.0,1957
Haryana,Mahendragarh,2021,3,496367.0,415
Haryana,Hisar,2021,3,562880.0,600
Haryana,Karnal,2021,3,395742.0,458
Haryana,Fatehabad,2021,3,250241.0,191
Haryana,Palwal,2021,3,426458.0,410
Haryana,Charkhi Dadri,2021,3,167228.0,119
Haryana,Ambala,2021,3,248012.0,233
Haryana,Rewari,2021,3,921840.0,960
Haryana,Panchkula,2021,3,251841.0,232
Haryana,Bhiwani,2021,3,471344.0,458
Haryana,Sirsa,2021,3,216209.0,241
Haryana,Mewat,2021,3,260893.0,288
Haryana,Panipat,2021,3,513232.0,522
Haryana,Gurugram,2021,3,3651728.0,4501
Haryana,Kaithal,2021,3,178157.0,217
Haryana,Kurukshetra,2021,3,189756.0,231
Haryana,Jhajjar,2021,3,659985.0,509
Haryana,Yamunanagar,2021,4,537704.0,364
Haryana,Sonipat,2021,4,1514842.0,1000
Haryana,Jind,2021,4,509518.0,268
Haryana,Rohtak,2021,4,1036418.0,557
Haryana,Faridabad,2021,4,3581730.0,3250
Haryana,Mahendragarh,2021,4,1016832.0,669
Haryana,Hisar,2021,4,1163784.0,717
Haryana,Karnal,2021,4,747027.0,577
Haryana,Fatehabad,2021,4,342325.0,186
Haryana,Palwal,2021,4,750722.0,548
Haryana,Charkhi Dadri,2021,4,317419.0,159
Haryana,Ambala,2021,4,627099.0,417
Haryana,Rewari,2021,4,1635811.0,1182
Haryana,Panchkula,2021,4,638673.0,427
Haryana,Bhiwani,2021,4,899073.0,547
Haryana,Sirsa,2021,4,546704.0,278
Haryana,Mewat,2021,4,404438.0,326
Haryana,Panipat,2021,4,903045.0,600
Haryana,Gurugram,2021,4,6492219.0,5951
Haryana,Kaithal,2021,4,353943.0,296
Haryana,Kurukshetra,2021,4,544433.0,322
Haryana,Jhajjar,2021,4,1322079.0,848
Haryana,Yamunanagar,2022,1,663141.0,400
Haryana,Sonipat,2022,1,1965399.0,1178
Haryana,Jind,2022,1,788896.0,507
Haryana,Rohtak,2022,1,1302980.0,836
Haryana,Faridabad,2022,1,4282216.0,3517
Haryana,Mahendragarh,2022,1,1004950.0,675
Haryana,Hisar,2022,1,1334248.0,855
Haryana,Karnal,2022,1,1119397.0,850
Haryana,Fatehabad,2022,1,429572.0,297
Haryana,Palwal,2022,1,896780.0,565
Haryana,Charkhi Dadri,2022,1,528211.0,308
Haryana,Ambala,2022,1,788192.0,467
Haryana,Rewari,2022,1,1910239.0,1254
Haryana,Panchkula,2022,1,779739.0,463
Haryana,Bhiwani,2022,1,1039556.0,652
Haryana,Sirsa,2022,1,892805.0,467
Haryana,Mewat,2022,1,556434.0,356
Haryana,Panipat,2022,1,1239244.0,806
Haryana,Gurugram,2022,1,8138262.0,6642
Haryana,Kaithal,2022,1,644997.0,417
Haryana,Kurukshetra,2022,1,688759.0,402
Haryana,Jhajjar,2022,1,1532926.0,869
Haryana,Yamunanagar,2022,2,941216.0,613
Haryana,Sonipat,2022,2,2016582.0,1227
Haryana,Jind,2022,2,901739.0,739
Haryana,Rohtak,2022,2,1318503.0,908
Haryana,Faridabad,2022,2,4157319.0,3527
Haryana,Mahendragarh,2022,2,1018904.0,766
Haryana,Hisar,2022,2,1695856.0,1141
Haryana,Karnal,2022,2,1294206.0,901
Haryana,Fatehabad,2022,2,573627.0,375
Haryana,Palwal,2022,2,908950.0,662
Haryana,Charkhi Dadri,2022,2,429520.0,291
Haryana,Ambala,2022,2,1103441.0,759
Haryana,Rewari,2022,2,2050909.0,1449
Haryana,Panchkula,2022,2,909242.0,630
Haryana,Bhiwani,2022,2,1348492.0,931
Haryana,Sirsa,2022,2,822260.0,476
Haryana,Mewat,2022,2,430238.0,318
Haryana,Panipat,2022,2,1355321.0,1030
Haryana,Gurugram,2022,2,7627997.0,6554
Haryana,Kaithal,2022,2,633675.0,495
Haryana,Kurukshetra,2022,2,771908.0,573
Haryana,Jhajjar,2022,2,1449163.0,987
Haryana,Yamunanagar,2022,3,1041481.0,720
Haryana,Sonipat,2022,3,2565808.0,1657
Haryana,Jind,2022,3,1332327.0,1006
Haryana,Rohtak,2022,3,1806212.0,1242
Haryana,Faridabad,2022,3,5313116.0,4789
Haryana,Mahendragarh,2022,3,1402381.0,1139
Haryana,Hisar,2022,3,2224226.0,1516
Haryana,Karnal,2022,3,1799811.0,1150
Haryana,Fatehabad,2022,3,827400.0,494
Haryana,Palwal,2022,3,1243503.0,917
Haryana,Charkhi Dadri,2022,3,495110.0,370
Haryana,Ambala,2022,3,1462020.0,975
Haryana,Rewari,2022,3,2341723.0,1838
Haryana,Panchkula,2022,3,1148757.0,760
Haryana,Bhiwani,2022,3,1597842.0,1147
Haryana,Sirsa,2022,3,1182871.0,688
Haryana,Mewat,2022,3,893202.0,637
Haryana,Panipat,2022,3,1773022.0,1432
Haryana,Gurugram,2022,3,10744733.0,10085
Haryana,Kaithal,2022,3,890678.0,654
Haryana,Kurukshetra,2022,3,1104792.0,679
Haryana,Jhajjar,2022,3,2211785.0,1451
Haryana,Yamunanagar,2022,4,1368909.0,725
Haryana,Sonipat,2022,4,3340650.0,1969
Haryana,Jind,2022,4,1461931.0,861
Haryana,Rohtak,2022,4,2305432.0,1355
Haryana,Faridabad,2022,4,7492688.0,5980
Haryana,Mahendragarh,2022,4,1666096.0,1211
Haryana,Hisar,2022,4,2309773.0,1413
Haryana,Karnal,2022,4,2024575.0,1113
Haryana,Fatehabad,2022,4,1002278.0,525
Haryana,Palwal,2022,4,1456844.0,991
Haryana,Charkhi Dadri,2022,4,662919.0,350
Haryana,Ambala,2022,4,1647332.0,924
Haryana,Rewari,2022,4,2881000.0,1987
Haryana,Panchkula,2022,4,1464209.0,824
Haryana,Bhiwani,2022,4,1887378.0,1044
Haryana,Sirsa,2022,4,1424465.0,654
Haryana,Mewat,2022,4,747463.0,481
Haryana,Panipat,2022,4,2059529.0,1375
Haryana,Gurugram,2022,4,14333166.0,11347
Haryana,Kaithal,2022,4,929535.0,513
Haryana,Kurukshetra,2022,4,1447766.0,747
Haryana,Jhajjar,2022,4,2713177.0,1582
Haryana,Yamunanagar,2023,1,1436458.0,802
Haryana,Sonipat,2023,1,3324135.0,1780
Haryana,Jind,2023,1,1528474.0,789
Haryana,Rohtak,2023,1,2377291.0,1273
Haryana,Faridabad,2023,1,7830067.0,5728
Haryana,Mahendragarh,2023,1,1487149.0,758
Haryana,Hisar,2023,1,3545685.0,2090
Haryana,Karnal,2023,1,2173782.0,1119
Haryana,Fatehabad,2023,1,1371262.0,590
Haryana,Palwal,2023,1,1673096.0,893
Haryana,Charkhi Dadri,2023,1,601389.0,334
Haryana,Ambala,2023,1,1859227.0,1034
Haryana,Rewari,2023,1,3178735.0,1988
Haryana,Panchkula,2023,1,1618388.0,874
Haryana,Bhiwani,2023,1,1862883.0,1033
Haryana,Sirsa,2023,1,2155839.0,961
Haryana,Mewat,2023,1,790181.0,469
Haryana,Panipat,2023,1,1891460.0,1190
Haryana,Gurugram,2023,1,15057940.0,10981
Haryana,Kaithal,2023,1,1236444.0,524
Haryana,Kurukshetra,2023,1,1354698.0,645
Haryana,Jhajjar,2023,1,2772611.0,1432
Haryana,Yamunanagar,2023,2,1409076.0,772
Haryana,Sonipat,2023,2,3563822.0,2089
Haryana,Jind,2023,2,1408897.0,871
Haryana,Rohtak,2023,2,2386384.0,1425
Haryana,Faridabad,2023,2,7426519.0,5775
Haryana,Mahendragarh,2023,2,1613165.0,1007
Haryana,Hisar,2023,2,3727277.0,2201
Haryana,Karnal,2023,2,2020785.0,1185
Haryana,Fatehabad,2023,2,1149250.0,581
Haryana,Palwal,2023,2,1595403.0,969
Haryana,Charkhi Dadri,2023,2,693007.0,425
Haryana,Ambala,2023,2,2316706.0,1312
Haryana,Rewari,2023,2,3295937.0,2301
Haryana,Panchkula,2023,2,1340391.0,830
Haryana,Bhiwani,2023,2,2111956.0,1272
Haryana,Sirsa,2023,2,1967431.0,852
Haryana,Mewat,2023,2,870256.0,495
Haryana,Panipat,2023,2,2298671.0,1548
Haryana,Gurugram,2023,2,15891257.0,11759
Haryana,Kaithal,2023,2,1081384.0,604
Haryana,Kurukshetra,2023,2,1267099.0,754
Haryana,Jhajjar,2023,2,2751393.0,1683
Haryana,Yamunanagar,2023,3,1287150.0,797
Haryana,Sonipat,2023,3,3234041.0,1998
Haryana,Jind,2023,3,1375846.0,769
Haryana,Rohtak,2023,3,2349687.0,1425
Haryana,Faridabad,2023,3,7830941.0,6299
Haryana,Mahendragarh,2023,3,1729740.0,1022
Haryana,Hisar,2023,3,3178279.0,1931
Haryana,Karnal,2023,3,2126635.0,1574
Haryana,Fatehabad,2023,3,1068249.0,515
Haryana,Palwal,2023,3,1522507.0,1012
Haryana,Charkhi Dadri,2023,3,771025.0,465
Haryana,Ambala,2023,3,1814206.0,1143
Haryana,Rewari,2023,3,3251849.0,2303
Haryana,Panchkula,2023,3,1764279.0,1064
Haryana,Bhiwani,2023,3,1847464.0,1187
Haryana,Sirsa,2023,3,1489750.0,720
Haryana,Mewat,2023,3,802467.0,497
Haryana,Panipat,2023,3,2369450.0,1713
Haryana,Gurugram,2023,3,16796070.0,13467
Haryana,Kaithal,2023,3,1078099.0,578
Haryana,Kurukshetra,2023,3,1423466.0,726
Haryana,Jhajjar,2023,3,2671111.0,1610
Haryana,Yamunanagar,2023,4,1946237.0,989
Haryana,Sonipat,2023,4,4304743.0,2370
Haryana,Jind,2023,4,1848746.0,1043
Haryana,Rohtak,2023,4,2892015.0,1541
Haryana,Faridabad,2023,4,10321129.0,7244
Haryana,Mahendragarh,2023,4,2323156.0,1237
Haryana,Hisar,2023,4,3705402.0,1999
Haryana,Karnal,2023,4,2515568.0,1422
Haryana,Fatehabad,2023,4,1453398.0,581
Haryana,Palwal,2023,4,2452791.0,1345
Haryana,Charkhi Dadri,2023,4,952122.0,481
Haryana,Ambala,2023,4,2722928.0,1266
Haryana,Rewari,2023,4,4615327.0,2540
Haryana,Panchkula,2023,4,2031089.0,899
Haryana,Bhiwani,2023,4,2523209.0,1439
Haryana,Sirsa,2023,4,2084219.0,846
Haryana,Mewat,2023,4,1074004.0,674
Haryana,Panipat,2023,4,3130020.0,1919
Haryana,Gurugram,2023,4,20950373.0,14118
Haryana,Kaithal,2023,4,1399682.0,665
Haryana,Kurukshetra,2023,4,1894715.0,848
Haryana,Jhajjar,2023,4,3606286.0,2040
Himachal Pradesh,Solan,2020,2,19714.0,97
Himachal Pradesh,Sirmaur,2020,2,4111.0,19
Himachal Pradesh,Shimla,2020,2,8364.0,44
Himachal Pradesh,Bilaspur,2020,2,2712.0,11
Himachal Pradesh,Hamirpur,2020,2,6714.0,31
Himachal Pradesh,Una,2020,2,2651.0,11
Himachal Pradesh,Kangra,2020,2,9269.0,38
Himachal Pradesh,Kullu,2020,2,11543.0,80
Himachal Pradesh,Mandi,2020,2,10723.0,54
Himachal Pradesh,Chamba,2020,2,1447.0,4
